923,0.31353,0.68647
924,0.65557,0.34443
925,0.4999,0.5001
926,0.49999,0.50001
927,0.28429,0.71571
928,0.49999,0.50001
929,0.49999,0.50001
930,0.56208,0.43792
931,0.33136,0.66864
932,0.39726,0.60274
933,0.39726,0.60274
934,0.39726,0.60274
935,0.39726,0.60274
936,0.39726,0.60274
937,0.49992,0.50008
938,0.39726,0.60274
939,0.47323,0.52677
940,0.33817,0.66183
941,0.39726,0.60274
942,0.47712,0.52288
943,0.33108,0.66892
944,0.26102,0.73898
945,0.39726,0.60274
946,0.31915,0.68085
947,0.19928,0.80072
948,0.39726,0.60274
949,0.49807,0.50193
950,0.31439,0.68561
951,0.39726,0.60274
952,0.50265,0.49735
953,0.50249,0.49751
954,0.338,0.662
955,0.31977,0.68023
956,0.32599,0.67401
957,0.49999,0.50001
958,0.2627,0.7373
959,0.34548,0.65452
960,0.29957,0.70043
961,0.28717,0.71283
962,0.35101,0.64899
963,0.29222,0.70778
964,0.35884,0.64116
965,0.49999,0.50001
966,0.33179,0.66821
967,0.56261,0.43739
968,0.46878,0.53122
969,0.31667,0.68333
970,0.49738,0.50262
971,0.36994,0.63006
972,0.1948,0.8052
973,0.38774,0.61226
974,0.49846,0.50154
975,0.25546,0.74454
976,0.23834,0.76166
977,0.29708,0.70292
978,0.28617,0.71383
979,0.49999,0.50001
980,0.30407,0.69593
981,0.3109,0.6891
982,0.41371,0.58629
983,0.34068,0.65932
984,0.49999,0.50001
985,0.37557,0.62443
986,0.58288,0.41712
987,0.3455,0.6545
988,0.65557,0.34443
989,0.43634,0.56366
990,0.30108,0.69892
991,0.36438,0.63562
992,0.33592,0.66408
993,0.49999,0.50001
994,0.33157,0.66843
995,0.32692,0.67308
996,0.31426,0.68574
997,0.49999,0.50001
998,0.47796,0.52204
999,0.28606,0.71394
1000,0.49999,0.50001
1001,0.39726,0.60274
1002,0.49711,0.50289
1003,0.32243,0.67757
1004,0.34502,0.65498
1005,0.58267,0.41733
1006,0.39726,0.60274
1007,0.30932,0.69068
1008,0.32914,0.67086
1009,0.30986,0.69014
1010,0.27115,0.72885
1011,0.31498,0.68502
1012,0.50278,0.49722
1013,0.39726,0.60274
1014,0.33141,0.66859
1015,0.29239,0.70761
1016,0.20383,0.79617
1017,0.24636,0.75364
1018,0.30548,0.69452
1019,0.31918,0.68082
1020,0.31721,0.68279
1021,0.31634,0.68366
1022,0.30085,0.69915
1023,0.32695,0.67305
1024,0.22257,0.77743
1025,0.31721,0.68279
1026,0.21795,0.78205
1027,0.51048,0.48952
1028,0.65557,0.34443
1029,0.47124,0.52876
1030,0.32237,0.67763
1031,0.46239,0.53761
1032,0.27883,0.72117
1033,0.28207,0.71793
1034,0.23609,0.76391
1035,0.50169,0.49831
1036,0.27296,0.72704
1037,0.47273,0.52727
1038,0.39726,0.60274
1039,0.49999,0.50001
1040,0.3121,0.6879
1041,0.47833,0.52167
1042,0.33661,0.66339
1043,0.50958,0.49042
1044,0.21337,0.78663
1045,0.2315,0.7685
1046,0.41923,0.58077
1047,0.31181,0.68819
1048,0.30698,0.69302
1049,0.3114,0.6886
1050,0.50707,0.49293
1051,0.33902,0.66098
1052,0.37055,0.62945
1053,0.31638,0.68362
1054,0.51621,0.48379
1055,0.39726,0.60274
1056,0.42943,0.57057
1057,0.33133,0.66867
1058,0.18836,0.81164
1059,0.30915,0.69085
1060,0.30057,0.69943
1061,0.26817,0.73183
1062,0.4758,0.5242
1063,0.49999,0.50001
1064,0.50115,0.49885
1065,0.26095,0.73905
1066,0.51443,0.48557
1067,0.39726,0.60274
1068,0.29524,0.70476
1069,0.49378,0.50622
1070,0.31631,0.68369
1071,0.5557,0.4443
1072,0.46521,0.53479
1073,0.30557,0.69443
1074,0.20752,0.79248
1075,0.45872,0.54128
1076,0.48313,0.51687
1077,0.34329,0.65671
1078,0.32113,0.67887
1079,0.27944,0.72056
1080,0.29608,0.70392
1081,0.31819,0.68181
1082,0.47809,0.52191
1083,0.30589,0.69411
1084,0.36412,0.63588
1085,0.49944,0.50056
1086,0.49676,0.50324
1087,0.21336,0.78664
1088,0.32222,0.67778
1089,0.20401,0.79599
1090,0.29633,0.70367
1091,0.44641,0.55359
1092,0.49999,0.50001
1093,0.27852,0.72148
1094,0.33159,0.66841
1095,0.27472,0.72528
1096,0.49865,0.50135
1097,0.57809,0.42191
1098,0.20994,0.79006
1099,0.31395,0.68605
