0,0.52104,0.47896
1,0.53343,0.46657
2,0.24827,0.75173
3,0.50098,0.49902
4,0.54726,0.45274
5,0.451,0.549
6,0.54533,0.45467
7,0.27575,0.72425
8,0.31949,0.68051
9,0.28929,0.71071
10,0.48392,0.51608
11,0.54721,0.45279
12,0.26216,0.73784
13,0.38565,0.61435
14,0.42437,0.57563
15,0.26196,0.73804
16,0.41008,0.58992
17,0.41447,0.58553
18,0.40291,0.59709
19,0.3631,0.6369
20,0.41804,0.58196
21,0.43797,0.56203
22,0.57758,0.42242
23,0.44971,0.55029
24,0.46277,0.53723
25,0.51412,0.48588
26,0.46893,0.53107
27,0.31977,0.68023
28,0.19341,0.80659
29,0.54181,0.45819
30,0.49608,0.50392
31,0.46596,0.53404
32,0.52695,0.47305
33,0.53963,0.46037
34,0.50486,0.49514
35,0.54063,0.45937
36,0.49955,0.50045
37,0.46845,0.53155
38,0.26213,0.73787
39,0.2001,0.7999
40,0.50946,0.49054
41,0.50019,0.49981
42,0.22181,0.77819
43,0.42092,0.57908
44,0.43149,0.56851
45,0.19447,0.80553
46,0.34492,0.65508
47,0.4597,0.5403
48,0.48465,0.51535
49,0.44696,0.55304
50,0.48868,0.51132
51,0.25598,0.74402
52,0.49175,0.50825
53,0.47579,0.52421
54,0.23814,0.76186
55,0.49534,0.50466
56,0.32025,0.67975
57,0.36682,0.63318
58,0.43456,0.56544
59,0.54872,0.45128
60,0.54392,0.45608
61,0.4544,0.5456
62,0.50529,0.49471
63,0.58463,0.41537
64,0.42414,0.57586
65,0.47248,0.52752
66,0.44553,0.55447
67,0.35976,0.64024
68,0.31913,0.68087
69,0.34288,0.65712
70,0.51982,0.48018
71,0.33763,0.66237
72,0.42941,0.57059
73,0.55324,0.44676
74,0.53074,0.46926
75,0.39652,0.60348
76,0.49435,0.50565
77,0.37986,0.62014
78,0.42909,0.57091
79,0.51418,0.48582
80,0.35364,0.64636
81,0.51277,0.48723
82,0.28363,0.71637
83,0.52658,0.47342
84,0.42886,0.57114
85,0.4287,0.5713
86,0.47922,0.52078
87,0.59163,0.40837
88,0.53329,0.46671
89,0.18365,0.81635
90,0.5635,0.4365
91,0.56806,0.43194
92,0.51677,0.48323
93,0.36419,0.63581
94,0.42257,0.57743
95,0.50107,0.49893
96,0.50774,0.49226
97,0.55467,0.44533
98,0.50253,0.49747
99,0.49077,0.50923
100,0.4083,0.5917
101,0.46633,0.53367
102,0.48691,0.51309
103,0.50134,0.49866
104,0.53376,0.46624
105,0.43642,0.56358
106,0.54209,0.45791
107,0.37282,0.62718
108,0.47769,0.52231
109,0.47277,0.52723
110,0.34083,0.65917
111,0.54853,0.45147
112,0.53694,0.46306
113,0.40324,0.59676
114,0.3151,0.6849
115,0.51405,0.48595
116,0.26836,0.73164
117,0.3982,0.6018
118,0.32917,0.67083
119,0.37461,0.62539
120,0.48419,0.51581
121,0.5026,0.4974
122,0.44054,0.55946
123,0.40697,0.59303
124,0.44301,0.55699
125,0.42248,0.57752
126,0.49427,0.50573
127,0.43054,0.56946
128,0.43474,0.56526
129,0.52332,0.47668
130,0.46488,0.53512
131,0.52207,0.47793
132,0.42414,0.57586
133,0.46774,0.53226
134,0.4613,0.5387
135,0.44003,0.55997
136,0.46795,0.53205
137,0.3244,0.6756
